,PROPERTY_ID,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQUARE_FOOTAGE,LOT_SIZE,TAX_2024,EVENT_DATE,EVENT_PRICE,STATE,CITY,ZIP_CODE,PROPERTY_AGE
163,"1821-Starboard-Ct,-Toms-River,-NJ-08753",Single Family,2.0,2.0,1411.0,9409.0,3739.0,2022-05-23,439000.0,NJ,Toms River,8753,59
164,"5071-Cumberland-Ln,-Spring-Hill,-FL-34607",Single Family,3.0,3.0,3118.0,47916.0,4126.0,2014-05-12,246900.0,FL,Spring Hill,34607,23
165,"60-Gramercy-Park-N,-Unit-1M,-Manhattan,-NY-10010",Condo,2.0,2.5,1584.0,16434.0,3739.0,2019-03-04,1370000.0,NY,Manhattan,10010,98
166,"2112-Swannanoa-Ave,-Kingsport,-TN-37664",Single Family,3.0,2.0,1924.0,8712.0,3739.0,2020-12-28,153000.0,TN,Kingsport,37664,66
167,"117-Percy-Ave,-Greenville,-SC-29609",Single Family,3.0,2.5,2972.0,17860.0,2795.0,2020-11-12,348000.0,SC,Greenville,29609,9
168,"1095-Elmore-St,-Green-Bay,-WI-54303",Apartment,2.0,1.0,1584.0,8276.0,3739.0,2003-10-12,54500.0,WI,Green Bay,54303,46
169,"293-Summer-St,-Arlington,-MA-02474",Multi-Family,4.0,2.0,1823.0,7588.0,8413.0,1998-04-01,880000.0,MA,Arlington,2474,78
170,"2152-Ivydale-St,-Atlanta,-GA-30344",Single Family,2.0,1.0,956.0,13939.0,3739.0,2023-04-07,330000.0,GA,Atlanta,30344,76
171,"30760-Provision-Ln,-Denham-Springs,-LA-70726",Single Family,3.0,2.0,1475.0,10019.0,3739.0,1995-09-28,155000.0,LA,Denham Springs,70726,29
172,"7700-N-Spalding-Lake-Dr,-Atlanta,-GA-30350",Single Family,5.0,4.5,4721.0,33585.0,3739.0,1998-02-05,367000.0,GA,Atlanta,30350,38
173,"390-Robin-Ct,-Sierra-Vista,-AZ-85635",Townhouse,3.0,2.0,1184.0,2614.0,830.0,2017-09-05,90000.0,AZ,Sierra Vista,85635,23
174,"3851-N-Smedley-St,-Philadelphia,-PA-19140",Single Family,4.0,1.0,1553.0,1240.0,1543.0,2023-09-12,48000.0,PA,Philadelphia,19140,86
175,"1224-Talley-Dr,-Clarksville,-TN-37040",Single Family,3.0,1.0,1210.0,13504.0,1638.0,2022-02-17,160000.0,TN,Clarksville,37040,78
176,"10-Mountain-Laurels-Dr,-Apt-501,-Nashua,-NH-03062",Condo,1.0,1.5,1017.0,8276.0,3739.0,2015-06-30,220000.0,NH,Nashua,3062,41
177,"5008-Ortega-Cir-NW,-Huntsville,-AL-35810",Single Family,3.0,1.0,1714.0,11805.0,827.0,2017-07-31,21286.0,AL,Huntsville,35810,63
178,"220-W-Pkwy,-Ste-12,-Pompton-Plains,-NJ-07444",Condo,3.0,2.0,1584.0,8276.0,3739.0,2019-04-18,989000.0,NJ,Pompton Plains,7444,46
179,"75110-Nassau-Station-Way,-Yulee,-FL-32097",Single Family,4.0,2.0,1705.0,6960.0,4169.0,2024-07-31,370000.0,FL,Yulee,32097,5
180,"44-N-Morris-St,-Saint-Clair,-PA-17970",Single Family,3.0,1.0,1421.0,1307.0,784.0,2021-12-27,70000.0,PA,Saint Clair,17970,113
181,"16327-Eugene-Siegel-Ct,-Crest-Hill,-IL-60403",Single Family,3.0,2.0,1972.0,6534.0,3739.0,2003-10-27,252690.0,IL,Crest Hill,60403,23
182,"8601-Sunland-Blvd,-Unit-48,-Sun-Valley,-CA-91352",Condo,3.0,3.0,1156.0,137006.0,5546.0,2019-07-29,416004.0,CA,Sun Valley,91352,43
183,"12605-Longcrest-Dr,-Riverview,-FL-33579",Single Family,4.0,2.0,1507.0,6266.0,4884.0,2015-11-05,161000.0,FL,Riverview,33579,23
184,"3585-Melnikoff-Dr,-San-Jose,-CA-95121",Condo,3.0,2.0,1625.0,2058.0,9756.0,2004-05-21,460000.0,CA,San Jose,95121,40
185,"26-N-Forest-Ave,-Palatine,-IL-60074",Single Family,3.0,2.0,1387.0,11340.0,3739.0,2016-06-10,267500.0,IL,Palatine,60074,78
186,"2421-Wilton-Ln,-Aurora,-IL-60502",Condo,2.0,2.0,1739.0,420790.0,3739.0,2019-07-18,190000.0,IL,Aurora,60502,24
187,"301-E-Hyman-Ave,-Unit-207,-Aspen,-CO-81611",Single Family,1.0,1.0,718.0,8276.0,3739.0,2001-04-10,5000.0,CO,Aspen,81611,44
188,"903-Farmdale-Dr,-Cape-May,-NJ-08204",Single Family,3.0,2.0,2565.0,7701.0,3739.0,2024-09-03,1395000.0,NJ,Cape May,8204,27
189,"1003-Loch-Lomond-Ave,-Toledo,-OH-43607",Single Family,3.0,1.5,1763.0,10700.0,30645.0,2025-01-15,175000.0,OH,Toledo,43607,47
190,"5118-Clover-Mist-Dr,-Apollo-Beach,-FL-33572",Single Family,4.0,3.0,2393.0,5500.0,6353.0,2021-04-30,289000.0,FL,Apollo Beach,33572,21
191,"80-Parr-Ct,-Bluffton,-SC-29910",Single Family,4.0,3.0,1594.0,5489.0,5901.0,2021-10-18,298410.0,SC,Bluffton,29910,5
192,"196-Day-St,-Leominster,-MA-01453",Single Family,3.0,2.5,1190.0,15000.0,5232.0,2003-05-30,229900.0,MA,Leominster,1453,43
193,"6-White-Dogwood-Rd,-Beaufort,-SC-29907",Single Family,2.0,1.0,965.0,8276.0,768.0,1983-11-01,4000.0,SC,Beaufort,29907,42
194,"202-Wilder-Rd,-Chickamauga,-GA-30707",Single Family,3.0,2.0,1540.0,30056.0,1904.0,2020-05-14,140000.0,GA,Chickamauga,30707,66
195,"7921-Colony-Woods-Dr,-Toledo,-OH-43617",Single Family,4.0,3.0,2810.0,15120.0,3739.0,2021-12-20,410000.0,OH,Toledo,43617,25
196,"1013-Clydesdale-Ct,-New-Bern,-NC-28562",Single Family,4.0,2.5,1024.0,9198.0,2688.0,2022-06-09,283000.0,NC,New Bern,28562,5
197,"605-Caladesi-Trl,-Orlando,-FL-32807",Single Family,3.0,2.0,1273.0,4050.0,4469.0,2004-12-29,140000.0,FL,Orlando,32807,26
198,"801-S-Olive-Ave,-Ste-121,-West-Palm-Beach,-FL-33401",Condo,1.0,1.5,762.0,43560.0,3739.0,2006-03-14,362000.0,FL,West Palm Beach,33401,20
199,"908-W-Meacham-St,-Henryetta,-OK-74437",Single Family,2.0,1.0,1070.0,7000.0,128.0,2016-02-12,7500.0,OK,Henryetta,74437,96
200,"401-Mayfair-Blvd,-Toledo,-OH-43612",Single Family,2.0,1.0,725.0,6000.0,3739.0,2015-07-10,44900.0,OH,Toledo,43612,75
201,"7-Powder-Horn-Grn,-Sparta,-NJ-07871",Single Family,3.0,2.0,2978.0,35898.0,3739.0,2019-10-09,700000.0,NJ,Sparta,7871,88
202,"815-Lincoln-Ave,-Cuyahoga-Falls,-OH-44221",Single Family,3.0,2.0,1111.0,5998.0,3739.0,2019-08-01,150000.0,OH,Cuyahoga Falls,44221,74
203,"2444-Sw-80th-St,-Oklahoma-City,-OK-73159",Single Family,3.0,2.0,1737.0,9409.0,2323.0,2021-01-14,169500.0,OK,Oklahoma City,73159,62
204,"3501-58th-St,-Sacramento,-CA-95820",Single Family,5.0,4.0,2320.0,5663.0,9809.0,2018-10-10,489000.0,CA,Sacramento,95820,86
205,"145-Chantilly-St,-Lexington,-KY-40504",Single Family,3.0,1.0,1386.0,8999.0,811.0,1970-07-29,15510.0,KY,Lexington,40504,67
206,"2221-Amy-St,-Burton,-MI-48519",Single Family,3.0,2.0,1954.0,22216.0,3739.0,2011-05-18,48500.0,MI,Burton,48519,70
207,"163-Chestnut-Hill-Rd,-Millville,-MA-01529",Single Family,2.0,1.0,1680.0,43996.0,5387.0,1992-06-03,120000.0,MA,Millville,1529,35
208,"6191-Timber-Lake-Dr,-Unit-A11,-Sarasota,-FL-34243",Condo,2.0,2.0,1274.0,334976.0,4151.0,2022-03-17,262000.0,FL,Sarasota,34243,41
209,"3950-W-12th-St,-Apt-23,-Greeley,-CO-80634",Single Family,2.0,2.0,1496.0,6273.0,1571.0,2017-10-16,160000.0,CO,Greeley,80634,41
210,"1634-Glengarry-Dr,-Cary,-NC-27511",Single Family,3.0,2.0,1400.0,13068.0,3884.0,2019-02-22,290000.0,NC,Cary,27511,48
211,"185-Grove-St,-Putnam,-CT-06260",Single Family,3.0,2.0,2574.0,28314.0,9962.0,2025-01-02,525000.0,CT,Putnam,6260,96
212,"115-5th-Ave-NW,-Faribault,-MN-55021",Single Family,2.0,2.5,1170.0,3300.0,1812.0,2022-09-20,215000.0,MN,Faribault,55021,81
213,"1880-W-Winchester-Rd,-Ste-107,-Libertyville,-IL-60048",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2006-10-30,448500.0,IL,Libertyville,60048,46
214,"214-Dolores-Dr,-Hixson,-TN-37343",Single Family,3.0,2.0,1161.0,18560.0,962.0,2002-10-28,82500.0,TN,Hixson,37343,61
215,"829-Hollow-Rd,-Phoenixville,-PA-19460",Single Family,4.0,1.0,1400.0,40000.0,5509.0,2024-03-06,555000.0,PA,Phoenixville,19460,66
216,"4-Gerard-Ct,-Gretna,-LA-70053",Single Family,3.0,2.0,1584.0,5614.0,3739.0,2015-05-13,47000.0,LA,Gretna,70053,46
217,"218-Pine-St,-Glenolden,-PA-19036",Single Family,3.0,1.5,1120.0,1651.0,3739.0,2017-01-05,88000.0,PA,Glenolden,19036,76
218,"3570-Kroger-Ave,-Cincinnati,-OH-45226",Single Family,3.0,3.0,1220.0,5663.0,8539.0,2022-05-05,427000.0,OH,Cincinnati,45226,104
219,"2611-Huntington-Ct,-Kissimmee,-FL-34743",Single Family,3.0,2.0,1587.0,8799.0,4293.0,2017-03-07,166000.0,FL,Kissimmee,34743,32
220,"6791-Moonlit-Dr,-Delray-Beach,-FL-33446",Single Family,2.0,2.0,1288.0,2165.0,3618.0,2019-07-22,135200.0,FL,Delray Beach,33446,48
221,"4751-E-Woodside-Way,-Gilbert,-AZ-85297",Single Family,4.0,4.0,2140.0,2660.0,1836.0,2015-08-26,231500.0,AZ,Gilbert,85297,19
222,"13120-S-Altura-Ln,-Unit-A,-Arizona-City,-AZ-85123",Single Family,3.0,2.0,1388.0,13939.0,3739.0,2017-04-18,70000.0,AZ,Arizona City,85123,2
223,"6008-Whiting-Dr,-Mchenry,-IL-60050",Single Family,4.0,2.5,3479.0,43560.0,3739.0,2021-11-03,400000.0,IL,Mchenry,60050,22
224,"7681-S-Uinta-Ct,-Centennial,-CO-80112",Single Family,4.0,4.0,2978.0,12023.0,3739.0,2015-05-13,625000.0,CO,Centennial,80112,51
225,"6-Maple-Dr,-Belleville,-IL-62220",Single Family,3.0,2.0,1975.0,11761.0,3739.0,2017-06-01,148000.0,IL,Belleville,62220,36
226,"2923-E-Central-Ave,-Spokane,-WA-99208",Single Family,4.0,2.0,1440.0,6900.0,2762.0,2022-11-09,310500.0,WA,Spokane,99208,79
227,"7950-Castle-Hedge-Dell,-Glen-Burnie,-MD-21061",Single Family,3.0,1.5,1152.0,9150.0,3739.0,2014-11-24,225000.0,MD,Glen Burnie,21061,58
228,"1109-Estell-Dr,-Moore,-OK-73160",Single Family,5.0,4.0,3796.0,177028.0,3739.0,2022-02-07,860000.0,OK,Moore,73160,27
229,"23943-E-Roxbury-Pl,-Aurora,-CO-80016",Single Family,1.0,3.0,1844.0,6199.0,3739.0,2018-02-14,587300.0,CO,Aurora,80016,9
230,"3449-Nw-33rd-St,-Lauderdale-Lakes,-FL-33309",Single Family,2.0,2.0,1802.0,6480.0,3739.0,1988-03-11,65900.0,FL,Lauderdale Lakes,33309,62
231,"839-S-14th-St,-Saginaw,-MI-48601",Land,3.0,2.0,1498.0,7405.0,3739.0,2014-05-02,300.0,MI,Saginaw,48601,114
232,"4314-Di-Loreto-Ave,-Madison,-WI-53704",Single Family,3.0,2.0,1593.0,7118.0,6061.0,2020-09-18,300000.0,WI,Madison,53704,22
233,"915-Roosevelt-Blvd,-Osceola,-IA-50213",Single Family,2.0,1.0,840.0,7187.0,3739.0,2023-06-07,45000.0,IA,Osceola,50213,81
234,"3694-Sorrel-Ridge-Ln,-York,-PA-17406",Single Family,4.0,3.5,4244.0,17250.0,12638.0,2001-05-11,375000.0,PA,York,17406,35
235,"7330-Nw-20th-Ct,-Sunrise,-FL-33313",Single Family,3.0,2.0,1564.0,7001.0,1485.0,2024-05-20,480000.0,FL,Sunrise,33313,57
236,"5203-Continental-Dr,-Frederick,-MD-21703",Single Family,4.0,4.5,2890.0,5982.0,3739.0,2020-07-31,599990.0,MD,Frederick,21703,6
237,"83-Deep-Woods-Way,-Ormond-Beach,-FL-32174",Single Family,5.0,4.0,4123.0,16000.0,3739.0,2023-01-11,859000.0,FL,Ormond Beach,32174,25
238,"17-Purcell-Rd,-Bridgewater,-NJ-08807",Single Family,3.0,2.0,2420.0,6229.0,3739.0,2000-04-17,321900.0,NJ,Bridgewater,8807,26
239,"802-Circle-Dr,-Gap,-PA-17527",Single Family,4.0,2.0,1680.0,8276.0,486.0,2023-06-30,94500.0,PA,Gap,17527,38
240,"665-S-Clinton-St,-Apt-11A,-Denver,-CO-80247",Condo,1.0,1.0,855.0,1838.0,714.0,2012-10-26,38000.0,CO,Denver,80247,63
241,"305-Sunnyside-Dr,-Greer,-SC-29651",Multi-Family,8.0,4.0,3072.0,12772.0,6557.0,2021-09-08,250000.0,SC,Greer,29651,22
242,"26848-Stillbrook-Dr,-Wesley-Chapel,-FL-33544",Single Family,3.0,2.0,1722.0,5982.0,7156.0,2024-07-19,355000.0,FL,Wesley Chapel,33544,21
243,"1592-Brookmere-Way,-Cumming,-GA-30040",Single Family,4.0,2.5,1880.0,3920.0,3941.0,2017-06-30,216181.0,GA,Cumming,30040,9
244,"1792-Indiana-Ct,-Galesburg,-IL-61401",Single Family,3.0,1.0,864.0,8276.0,3739.0,2016-09-19,85500.0,IL,Galesburg,61401,75
245,"181-Belle-Island-Ct,-Richmond-Hill,-GA-31324",Single Family,5.0,4.5,3075.0,36590.0,3739.0,2021-12-22,835000.0,GA,Richmond Hill,31324,31
246,"5684-North-Rd,-Sanford,-FL-32771",Single Family,4.0,3.0,2669.0,68825.0,3739.0,2005-02-25,220000.0,FL,Sanford,32771,64
247,"5300-Fadden-Ct,-Temple-Hills,-MD-20748",Single Family,3.0,2.5,1242.0,10034.0,3739.0,1975-06-10,50000.0,MD,Temple Hills,20748,62
248,"37-Park-St,-Keene,-NH-03431",Single Family,3.0,1.5,1876.0,9148.0,3739.0,2021-12-28,320000.0,NH,Keene,3431,164
249,"500-Chesham-Dr,-Kernersville,-NC-27284",Single Family,3.0,3.0,2653.0,58806.0,3739.0,2015-04-20,327000.0,NC,Kernersville,27284,41
250,"1235-Holiday-Dr,-Tarpon-Springs,-FL-34689",Single Family,2.0,2.0,1270.0,9235.0,6165.0,2025-01-06,405000.0,FL,Tarpon Springs,34689,62
251,"2467-State-Rte,-10-Bldg-33-4A,-Morris-Plains,-NJ-07950",Single Family,3.0,2.0,800.0,8276.0,3739.0,2023-03-16,223000.0,NJ,Morris Plains,7950,66
252,"2805-Nw-9th-Pl,-Redmond,-OR-97756",Single Family,3.0,2.0,1394.0,7841.0,3617.0,2014-04-23,175500.0,OR,Redmond,97756,22
253,"11885-Shaker-Meadows-Ct,-Herndon,-VA-20170",Single Family,5.0,4.5,4573.0,36602.0,15863.0,2013-06-26,1162000.0,VA,Herndon,20170,25
254,"1465-Willow-Dr,-Riverdale,-GA-30296",Single Family,3.0,1.0,1453.0,8276.0,1098.0,1996-02-27,75000.0,GA,Riverdale,30296,64
255,"7430-Youmans-Ln,-Corryton,-TN-37721",Single Family,4.0,1.0,2654.0,24938.0,3739.0,2015-06-11,40050.0,TN,Corryton,37721,10
256,"1733-W-20th-St,-Los-Angeles,-CA-90007",Multi-Family,3.0,2.0,1890.0,6827.0,3292.0,1993-05-21,105501.0,CA,Los Angeles,90007,112
257,"35-King-St,-Danbury,-CT-06811",Single Family,4.0,2.5,2730.0,40075.0,3739.0,2014-04-21,150000.0,CT,Danbury,6811,50
258,"1995-W-Wetmore-Rd,-Tucson,-AZ-85705",Single Family,3.0,2.0,1420.0,5555.0,1382.0,2001-09-18,90000.0,AZ,Tucson,85705,64
259,"405-20th-Ave-N,-North-Myrtle-Beach,-SC-29582",Single Family,3.0,2.0,1185.0,4792.0,3842.0,2004-09-13,255000.0,SC,North Myrtle Beach,29582,24
260,"3059-W-Sonoma-Ave,-Stockton,-CA-95204",Single Family,2.0,1.0,864.0,6750.0,2952.0,2008-10-02,110000.0,CA,Stockton,95204,73
261,"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,3.0,2.0,1380.0,9052.0,4159.0,1996-01-12,105250.0,WA,Bonney Lake,98391,31
262,"301-Fernview-Dr,-Columbia,-SC-29229",Single Family,3.0,2.0,1805.0,9583.0,3739.0,2005-09-01,157000.0,SC,Columbia,29229,0
263,"1986-Evaline-St,-Hamtramck,-MI-48212",Single Family,3.0,2.0,1311.0,3049.0,3739.0,2018-08-30,89000.0,MI,Hamtramck,48212,109
264,"8033-S-Campbell-Ave,-Chicago,-IL-60652",Single Family,3.0,2.0,1829.0,3780.0,3739.0,2025-08-06,200000.0,IL,Chicago,60652,79
265,"7-Academy-Pl,-Apt-53,-Saco,-ME-04072",Condo,2.0,1.0,891.0,4848.0,2866.0,2006-04-20,135000.0,ME,Saco,4072,41
266,"104-Egges-Ln,-Catonsville,-MD-21228",Single Family,3.0,2.0,1196.0,7491.0,3739.0,2024-08-02,400000.0,MD,Catonsville,21228,70
267,"6613-Ave-U,-Lubbock,-TX-79412",Single Family,3.0,2.0,1796.0,10200.0,3739.0,2015-10-29,110907.0,TX,Lubbock,79412,69
268,"66806-Estrella-Ave,-Desert-Hot-Springs,-CA-92240",Single Family,2.0,1.0,960.0,6534.0,2398.0,2002-04-25,64000.0,CA,Desert Hot Springs,92240,60
269,"9153-E-36th-Ave,-Denver,-CO-80238",Single Family,3.0,3.5,2529.0,4500.0,11987.0,2015-01-22,680000.0,CO,Denver,80238,14
270,"10460-Washingtonia-Palm-Way,-Apt-1311,-Fort-Myers,-FL-33966",Condo,2.0,2.0,1265.0,10768.0,5125.0,2015-08-13,164900.0,FL,Fort Myers,33966,25
271,"27-Far-Corners-Loop,-Sparks-Glencoe,-MD-21152",Single Family,4.0,2.5,1520.0,2182.0,3739.0,2004-10-04,274000.0,MD,Sparks Glencoe,21152,38
272,"101-High-Sheriff-Trl,-Berlin,-MD-21811",Single Family,3.0,2.0,1022.0,7845.0,3739.0,2018-09-12,219900.0,MD,Berlin,21811,33
273,"8522-True-Ave,-Pico-Rivera,-CA-90660",Single Family,3.0,2.0,1318.0,5159.0,6147.0,2010-07-13,345000.0,CA,Pico Rivera,90660,75
274,"143-Lincoln-Inn-Rd,-Columbia,-SC-29212",Single Family,4.0,2.0,2407.0,17687.0,916.0,2013-12-31,136000.0,SC,Columbia,29212,48
275,"12301-Childress-St,-Bakersfield,-CA-93312",Single Family,5.0,3.5,2862.0,7405.0,6936.0,2006-02-28,437500.0,CA,Bakersfield,93312,21
276,"6140-Nw-Butterfly-Orchid-Pl,-Port-Saint-Lucie,-FL-34986",Single Family,5.0,3.0,2878.0,6534.0,5111.0,2016-05-25,235900.0,FL,Port Saint Lucie,34986,13
277,"13302-Laux-Cir,-Garden-Grove,-CA-92840",Single Family,4.0,2.0,1555.0,9152.0,1346.0,1973-04-25,35500.0,CA,Garden Grove,92840,67
278,"1065-Neil-Armstrong-Cir,-Las-Vegas,-NV-89145",Single Family,2.0,2.0,1368.0,4792.0,3739.0,2022-06-23,325000.0,NV,Las Vegas,89145,42
279,"5160-Conroy-Rd,-Unit-21,-Orlando,-FL-32811",Condo,2.0,2.0,988.0,8276.0,3739.0,2025-08-01,157100.0,FL,Orlando,32811,46
280,"15541-Se-Kensington-Dr,-Clackamas,-OR-97015",Single Family,3.0,2.5,2637.0,5146.0,3739.0,2016-03-29,340000.0,OR,Clackamas,97015,24
281,"1306-Monache-Dr,-Bakersfield,-CA-93308",Multi-Family,1.0,1.0,520.0,6098.0,2330.0,2009-11-13,18500.0,CA,Bakersfield,93308,87
282,"15392-Wine-Dr,-Weeki-Wachee,-FL-34614",Single Family,3.0,2.0,2020.0,21780.0,1736.0,2019-08-15,180000.0,FL,Weeki Wachee,34614,21
283,"1060-Kelly-Creek-Way,-Moody,-AL-35004",Single Family,3.0,1.5,1904.0,7841.0,3739.0,2011-11-18,157500.0,AL,Moody,35004,15
284,"6324-Ithaca-Ln-N,-Maple-Grove,-MN-55311",Single Family,3.0,3.0,1916.0,15682.0,3739.0,1999-05-01,335000.0,MN,Maple Grove,55311,38
285,"201-Brookview-Dr,-Jacksonville,-NC-28540",Single Family,4.0,3.0,2509.0,26572.0,3104.0,2016-08-12,196000.0,NC,Jacksonville,28540,53
286,"201-Brookview-Dr,-Jacksonville,-NC-28540",Single Family,4.0,3.0,2509.0,26572.0,3104.0,2022-02-18,297000.0,NC,Jacksonville,28540,53
287,"19-Poplar-Pl,-North-Aurora,-IL-60542",Single Family,3.0,1.0,1381.0,10890.0,3739.0,2023-12-21,333000.0,IL,North Aurora,60542,58
288,"453-E-Okeefe-St,-Apt-202,-East-Palo-Alto,-CA-94303",Condo,2.0,2.0,1081.0,1132.0,7826.0,2015-02-20,400000.0,CA,East Palo Alto,94303,23
289,"2525-N-Bourbon-St,-Unit-E2,-Orange,-CA-92865",Condo,3.0,2.0,1334.0,8276.0,3506.0,2008-07-14,260000.0,CA,Orange,92865,62
290,"3610-Idle-Hour-Dr,-Orlando,-FL-32822",Single Family,3.0,2.0,1494.0,6667.0,3778.0,2019-01-15,235000.0,FL,Orlando,32822,35
291,"3923-N-Jefferson-St,-Spokane,-WA-99205",Single Family,3.0,1.0,1664.0,6200.0,2784.0,2021-01-14,231000.0,WA,Spokane,99205,117
292,"10559-Hedge-View-Ave,-Las-Vegas,-NV-89129",Single Family,2.0,2.5,1396.0,1307.0,3739.0,2023-03-30,529391.0,NV,Las Vegas,89129,19
293,"5357-Hickory-Bnd,-Bloomfield-Hills,-MI-48304",Single Family,3.0,2.5,2598.0,35458.0,3739.0,2004-08-16,415000.0,MI,Bloomfield Hills,48304,68
294,"208-Doolittle-Dr,-Chapin,-SC-29036",Single Family,3.0,2.0,1759.0,7405.0,1564.0,2021-07-01,255423.0,SC,Chapin,29036,5
295,"1969-Rayner-Rd,-Saint-Louis,-MO-63122",Single Family,4.0,3.5,5438.0,44997.0,14743.0,2021-04-13,235000.0,MO,Saint Louis,63122,10
296,"5641-N-Clover-West-Dr,-Fairland,-IN-46126",Single Family,2.0,1.0,704.0,9583.0,3739.0,2023-07-17,118000.0,IN,Fairland,46126,71
297,"806-Oak-St,-Delavan,-WI-53115",Single Family,3.0,2.0,912.0,8059.0,2855.0,2022-08-30,212500.0,WI,Delavan,53115,46
298,"3724-Nw-58th-St,-Oklahoma-City,-OK-73112",Single Family,4.0,2.0,1174.0,6229.0,1758.0,1997-10-28,58000.0,OK,Oklahoma City,73112,70
299,"10-Tingue-St,-Greenwich,-CT-06830",Multi-Family,4.0,2.0,1816.0,9583.0,3739.0,1999-01-06,232500.0,CT,Greenwich,6830,105
300,"2701-Nw-State-Rd,-45,-Newberry,-FL-32669",Single Family,3.0,2.0,1569.0,43560.0,2278.0,1999-12-07,65000.0,FL,Newberry,32669,32
301,"4488-Mantova-Dr,-Buford,-GA-30519",Single Family,3.0,2.0,3138.0,7405.0,9105.0,2023-03-24,625000.0,GA,Buford,30519,7
302,"775-Manzanita-Ave,-Sunnyvale,-CA-94085",Single Family,3.0,3.0,1465.0,5000.0,10809.0,2014-02-03,761000.0,CA,Sunnyvale,94085,73
303,"3651-Sunbridge-Dr,-Snellville,-GA-30039",Single Family,3.0,2.0,3115.0,7841.0,4932.0,2008-10-01,228800.0,GA,Snellville,30039,18
304,"1151-Eagles-Bluff-Dr,-Clarksville,-TN-37040",Single Family,3.0,2.0,1444.0,7405.0,2214.0,2024-06-26,300000.0,TN,Clarksville,37040,8
305,"500-S-37th-St,-Apt-504,-Omaha,-NE-68105",Condo,2.0,2.0,1102.0,1110.0,2957.0,2018-07-17,156000.0,NE,Omaha,68105,57
306,"1358-J-St,-Reedley,-CA-93654",Single Family,4.0,1.0,2130.0,5256.0,2489.0,2018-09-25,195000.0,CA,Reedley,93654,76
307,"14511-Central-Ct,-Apt-M2,-Oak-Forest,-IL-60452",Condo,2.0,2.0,1150.0,542758.0,3739.0,1998-06-16,92000.0,IL,Oak Forest,60452,45
308,"615-E-Walnut-St,-Greencastle,-IN-46135",Single Family,3.0,2.0,2456.0,9278.0,3739.0,2023-07-05,226000.0,IN,Greencastle,46135,91
309,"2070-Borland-Rd,-Pittsburgh,-PA-15243",Single Family,3.0,2.0,1588.0,6500.0,3188.0,2010-04-01,58368.0,PA,Pittsburgh,15243,73
310,"10-S-Windsor-Dr,-Rogers,-AR-72758",Single Family,4.0,3.5,2973.0,22216.0,4791.0,2013-02-28,460000.0,AR,Rogers,72758,26
311,"1601-Threepine-Pl-SW,-Lilburn,-GA-30047",Single Family,4.0,2.5,3350.0,15246.0,6798.0,2007-05-29,348900.0,GA,Lilburn,30047,27
312,"10311-Foxhall-Dr,-Charlotte,-NC-28210",Single Family,4.0,3.5,3475.0,19392.0,3739.0,2020-08-04,545000.0,NC,Charlotte,28210,42
313,"13015-Plantation-Park-Cir,-Apt-10311,-Orlando,-FL-32821",Condo,1.0,1.0,625.0,11828.0,1839.0,2005-11-09,212300.0,FL,Orlando,32821,30
314,"5025-3rd-St,-Boulder,-CO-80304",Single Family,5.0,3.5,2286.0,4400.0,10194.0,2023-09-14,1995000.0,CO,Boulder,80304,20
315,"3250-Bell-Blvd,-Bayside,-NY-11361",Single Family,3.0,2.0,1040.0,2400.0,8009.0,2022-05-09,950000.0,NY,Bayside,11361,86
316,"19815-Northern-Pine-Rd,-Council-Bluffs,-IA-51503",Single Family,4.0,2.0,1092.0,12632.0,3739.0,2021-04-02,150000.0,IA,Council Bluffs,51503,62
317,"13-Deerfield-Rd,-Brookfield,-CT-06804",Single Family,4.0,4.0,3237.0,110207.0,3739.0,1987-05-26,380000.0,CT,Brookfield,6804,46
318,"966-W-Edgemont-Dr,-San-Bernardino,-CA-92405",Single Family,3.0,2.0,2030.0,15695.0,6215.0,2020-06-01,420000.0,CA,San Bernardino,92405,75
319,"3202-Brookline-Rd,-Wilmington,-DE-19808",Single Family,2.0,2.5,1675.0,2614.0,2527.0,1992-12-14,113900.0,DE,Wilmington,19808,41
320,"407-Central-Ave-NW,-Le-Mars,-IA-51031",Single Family,4.0,2.0,1714.0,6250.0,3739.0,2005-06-28,58000.0,IA,Le Mars,51031,106
321,"64-Wild-Thistle-Ln,-Savannah,-GA-31406",Single Family,4.0,4.5,3588.0,25265.0,3739.0,2010-06-14,532500.0,GA,Savannah,31406,27
322,"825-Plymouth-Dr,-Carson-City,-NV-89705",Single Family,3.0,2.0,1270.0,8276.0,2227.0,2014-09-26,219000.0,NV,Carson City,89705,28
323,"1709-Manchester-Rd,-Westminster,-MD-21157",Single Family,3.0,2.0,1220.0,65340.0,3739.0,1994-08-16,129900.0,MD,Westminster,21157,33
324,"1110-Newport-Way,-Roseville,-CA-95661",Single Family,4.0,2.5,2178.0,9552.0,3739.0,1996-08-23,214000.0,CA,Roseville,95661,46
325,"890-Swann-Rd,-Youngstown,-NY-14174",Single Family,3.0,1.0,1288.0,17900.0,3739.0,2019-03-29,148500.0,NY,Youngstown,14174,56
326,"26-Banbury-Ave,-Man,-Chester,-NJ-08759",Single Family,2.0,1.0,989.0,5880.0,3739.0,2024-04-18,309500.0,NJ,Chester,8759,49
